school_number,school_type_id,academic_year,school_decile,cost
2723,10023,2008,3,4931.867073
1996,10023,2008,3,4931.867073
2439,10023,2008,3,4931.867073
2686,10024,2008,3,4931.867073
2602,10023,2008,3,4931.867073
1999,10023,2009,3,5256.456645
2634,10023,2009,3,5256.456645
2186,10023,2009,3,5256.456645
1996,10023,2009,3,5256.456645
2686,10024,2009,3,5256.456645
2619,10025,2009,3,5256.456645
1984,10024,2009,3,5256.456645
1904,10023,2009,3,5256.456645
2426,10023,2009,3,5256.456645
2405,10023,2009,3,5256.456645
2602,10023,2009,3,5256.456645
2592,10024,2009,3,5256.456645
2165,10023,2009,3,5256.456645
1971,10023,2009,3,5256.456645
2563,10024,2009,3,5256.456645
2558,10026,2009,3,5256.456645
2115,10023,2009,3,5256.456645
2544,10024,2009,3,5256.456645
2725,10023,2009,3,5256.456645
2482,10023,2009,3,5256.456645
1963,10023,2009,3,5256.456645
2478,10023,2009,3,5256.456645
1960,10024,2009,3,5256.456645
2651,10023,2009,3,5256.456645
2080,10023,2009,3,5256.456645
2455,10023,2009,3,5256.456645
1845,10023,2009,3,5256.456645
2092,10023,2009,3,5256.456645
1947,10023,2009,3,5256.456645
1954,10023,2009,3,5256.456645
2439,10023,2009,3,5256.456645
2430,10023,2009,3,5256.456645
2083,10023,2009,3,5256.456645
2106,10023,2009,3,5256.456645
2402,10025,2009,3,5256.456645
2397,10023,2009,3,5256.456645
2395,10023,2009,3,5256.456645
2072,10023,2009,3,5256.456645
2389,10024,2009,3,5256.456645
2215,10023,2009,3,5256.456645
2063,10023,2009,3,5256.456645
2375,10023,2009,3,5256.456645
2802,10024,2009,3,5256.456645
2596,10023,2009,3,5256.456645
2054,10024,2009,3,5256.456645
2645,10024,2009,3,5256.456645
1881,10024,2009,3,5256.456645
2049,10024,2009,3,5256.456645
2742,10023,2009,3,5256.456645
2692,10024,2009,3,5256.456645
2358,10023,2009,3,5256.456645
1987,10023,2009,3,5256.456645
2351,10023,2009,3,5256.456645
2348,10024,2009,3,5256.456645
2033,10023,2009,3,5256.456645
2679,10023,2009,3,5256.456645
2266,10024,2009,3,5256.456645
2027,10023,2009,3,5256.456645
1924,10023,2009,3,5256.456645
2181,10023,2009,3,5256.456645
2257,10023,2009,3,5256.456645
2252,10024,2009,3,5256.456645
2016,10024,2009,3,5256.456645
1852,10024,2009,3,5256.456645
2091,10023,2009,3,5256.456645
2734,10023,2009,3,5256.456645
2696,10023,2009,3,5256.456645
2723,10023,2009,3,5256.456645
2650,10023,2009,3,5256.456645
1873,10023,2009,3,5256.456645
2102,10023,2009,3,5256.456645
2706,10023,2009,3,5256.456645
1851,10023,2009,3,5256.456645
2677,10023,2009,3,5256.456645
2203,10024,2009,3,5256.456645
2200,10023,2009,3,5256.456645
2628,10024,2009,3,5256.456645
3495,10023,2009,3,5256.456645
3539,10023,2009,3,5256.456645
2939,10024,2009,3,5256.456645
3271,10024,2009,3,5256.456645
3763,10025,2009,3,5256.456645
2907,10024,2009,3,5256.456645
3505,10024,2009,3,5256.456645
3727,10024,2009,3,5256.456645
3213,10023,2009,3,5256.456645
3231,10024,2009,3,5256.456645
3559,10024,2009,3,5256.456645
3468,10023,2009,3,5256.456645
3452,10023,2009,3,5256.456645
3726,10024,2009,3,5256.456645
3504,10024,2009,3,5256.456645
3573,10024,2009,3,5256.456645
3363,10023,2009,3,5256.456645
3104,10023,2009,3,5256.456645
3020,10023,2009,3,5256.456645
3045,10024,2009,3,5256.456645
3317,10023,2009,3,5256.456645
2956,10024,2009,3,5256.456645
2811,10024,2009,3,5256.456645
2853,10024,2009,3,5256.456645
3294,10023,2009,3,5256.456645
3026,10024,2009,3,5256.456645
2969,10023,2009,3,5256.456645
3507,10024,2009,3,5256.456645
2997,10023,2009,3,5256.456645
3520,10023,2009,3,5256.456645
3521,10023,2009,3,5256.456645
2833,10024,2009,3,5256.456645
3512,10024,2009,3,5256.456645
3298,10025,2009,3,5256.456645
3278,10024,2009,3,5256.456645
2945,10023,2009,3,5256.456645
3737,10024,2009,3,5256.456645
3101,10030,2009,3,5256.456645
3283,10024,2009,3,5256.456645
3206,10023,2009,3,5256.456645
3801,10024,2009,3,5256.456645
2840,10023,2009,3,5256.456645
2888,10024,2009,3,5256.456645
3350,10024,2009,3,5256.456645
3192,10023,2009,3,5256.456645
3108,10040,2009,3,5256.456645
3270,10023,2009,3,5256.456645
6929,10033,2009,3,5256.456645
4017,10023,2009,3,5256.456645
3833,10024,2009,3,5256.456645
4218,10023,2009,3,5256.456645
4156,10026,2009,3,5256.456645
3946,10024,2009,3,5256.456645
3966,10024,2009,3,5256.456645
4129,10023,2009,3,5256.456645
4021,10023,2009,3,5256.456645
4107,10023,2009,3,5256.456645
4207,10023,2009,3,5256.456645
4206,10023,2009,3,5256.456645
4211,10030,2009,3,5256.456645
4020,10024,2009,3,5256.456645
3937,10024,2009,3,5256.456645
3992,10024,2009,3,5256.456645
301,10033,2009,3,5256.456645
1024,10023,2009,3,5256.456645
1078,10024,2009,3,5256.456645
2,10030,2009,3,5256.456645
51,10029,2009,3,5256.456645
85,10033,2009,3,5256.456645
183,10033,2009,3,5256.456645
63,10029,2009,3,5256.456645
19,10033,2009,3,5256.456645
145,10033,2009,3,5256.456645
525,10026,2009,3,5256.456645
1082,10023,2009,3,5256.456645
232,10033,2009,3,5256.456645
338,10029,2009,3,5256.456645
243,10033,2009,3,5256.456645
199,10033,2009,3,5256.456645
589,10030,2009,3,5256.456645
559,10023,2009,3,5256.456645
209,10033,2009,3,5256.456645
258,10033,2009,3,5256.456645
503,10026,2009,3,5256.456645
523,10026,2009,3,5256.456645
496,10030,2009,3,5256.456645
210,10033,2009,3,5256.456645
488,10033,2009,3,5256.456645
1052,10024,2009,3,5256.456645
176,10023,2009,3,5256.456645
109,10030,2009,3,5256.456645
188,10033,2009,3,5256.456645
494,10029,2009,3,5256.456645
18,10030,2009,3,5256.456645
201,10033,2009,3,5256.456645
195,10033,2009,3,5256.456645
236,10033,2009,3,5256.456645
218,10033,2009,3,5256.456645
194,10033,2009,3,5256.456645
1008,10025,2009,3,5256.456645
471,10029,2009,3,5256.456645
439,10030,2009,3,5256.456645
1086,10023,2009,3,5256.456645
44,10033,2009,3,5256.456645
95,10033,2009,3,5256.456645
84,10033,2009,3,5256.456645
1007,10026,2009,3,5256.456645
114,10029,2009,3,5256.456645
1000,10023,2009,3,5256.456645
558,10030,2009,3,5256.456645
531,10029,2009,3,5256.456645
1039,10024,2009,3,5256.456645
190,10033,2009,3,5256.456645
222,10029,2009,3,5256.456645
160,10033,2009,3,5256.456645
1031,10023,2009,3,5256.456645
159,10033,2009,3,5256.456645
1720,10024,2009,3,5256.456645
1719,10024,2009,3,5256.456645
1503,10023,2009,3,5256.456645
1704,10024,2009,3,5256.456645
1618,10030,2009,3,5256.456645
1681,10024,2009,3,5256.456645
1245,10023,2009,3,5256.456645
1670,10030,2009,3,5256.456645
1662,10023,2009,3,5256.456645
1432,10023,2009,3,5256.456645
1385,10023,2009,3,5256.456645
1736,10023,2009,3,5256.456645
1549,10024,2009,3,5256.456645
1472,10026,2009,3,5256.456645
1354,10024,2009,3,5256.456645
1625,10023,2009,3,5256.456645
1634,10030,2009,3,5256.456645
1169,10023,2009,3,5256.456645
1652,10023,2009,3,5256.456645
1341,10023,2009,3,5256.456645
1660,10024,2009,3,5256.456645
1153,10030,2009,3,5256.456645
1331,10024,2009,3,5256.456645
1330,10025,2009,3,5256.456645
1116,10024,2009,3,5256.456645
1448,10024,2009,3,5256.456645
1216,10023,2009,3,5256.456645
1533,10024,2009,3,5256.456645
1466,10024,2009,3,5256.456645
1238,10025,2009,3,5256.456645
1261,10024,2009,3,5256.456645
1213,10024,2009,3,5256.456645
1593,10023,2009,3,5256.456645
1212,10025,2009,3,5256.456645
1726,10026,2009,3,5256.456645
1120,10023,2009,3,5256.456645
1309,10024,2009,3,5256.456645
1308,10024,2009,3,5256.456645
1307,10025,2009,3,5256.456645
1499,10024,2009,3,5256.456645
1142,10023,2009,3,5256.456645
1420,10023,2009,3,5256.456645
1300,10025,2009,3,5256.456645
1494,10023,2009,3,5256.456645
1405,10023,2009,3,5256.456645
1626,10030,2009,3,5256.456645
1112,10023,2009,3,5256.456645
1608,10023,2009,3,5256.456645
1293,10024,2009,3,5256.456645
1290,10023,2009,3,5256.456645
1098,10023,2009,3,5256.456645
1732,10026,2009,3,5256.456645
1423,10023,2009,3,5256.456645
1428,10025,2009,3,5256.456645
1429,10024,2009,3,5256.456645
1797,10023,2009,3,5256.456645
1796,10024,2009,3,5256.456645
1402,10023,2009,3,5256.456645
1262,10023,2009,3,5256.456645
1811,10023,2009,3,5256.456645
1776,10023,2009,3,5256.456645
1431,10024,2009,3,5256.456645
1427,10024,2009,3,5256.456645
1724,10024,2009,3,5256.456645
1746,10023,2009,3,5256.456645
1745,10023,2009,3,5256.456645
1566,10023,2009,3,5256.456645
1247,10023,2009,3,5256.456645
1447,10024,2009,3,5256.456645
1403,10024,2009,3,5256.456645
1721,10024,2009,3,5256.456645
1402,10023,2010,3,5621.152254
1405,10023,2010,3,5621.152254
1447,10024,2010,3,5621.152254
1719,10024,2010,3,5621.152254
1247,10023,2010,3,5621.152254
1385,10023,2010,3,5621.152254
1403,10024,2010,3,5621.152254
1245,10023,2010,3,5621.152254
1670,10030,2010,3,5621.152254
1660,10024,2010,3,5621.152254
1652,10023,2010,3,5621.152254
1745,10023,2010,3,5621.152254
1811,10023,2010,3,5621.152254
1448,10024,2010,3,5621.152254
1634,10030,2010,3,5621.152254
1626,10030,2010,3,5621.152254
1625,10023,2010,3,5621.152254
1618,10030,2010,3,5621.152254
1776,10023,2010,3,5621.152254
1608,10023,2010,3,5621.152254
1120,10023,2010,3,5621.152254
1593,10023,2010,3,5621.152254
1262,10023,2010,3,5621.152254
1662,10023,2010,3,5621.152254
1704,10024,2010,3,5621.152254
1341,10023,2010,3,5621.152254
1566,10023,2010,3,5621.152254
1153,10030,2010,3,5621.152254
1429,10024,2010,3,5621.152254
1746,10023,2010,3,5621.152254
1331,10024,2010,3,5621.152254
1330,10025,2010,3,5621.152254
1428,10025,2010,3,5621.152254
1549,10024,2010,3,5621.152254
1116,10024,2010,3,5621.152254
1216,10023,2010,3,5621.152254
1533,10024,2010,3,5621.152254
1681,10024,2010,3,5621.152254
1213,10024,2010,3,5621.152254
1212,10025,2010,3,5621.152254
1423,10023,2010,3,5621.152254
1721,10024,2010,3,5621.152254
1309,10024,2010,3,5621.152254
1308,10024,2010,3,5621.152254
1307,10025,2010,3,5621.152254
1503,10023,2010,3,5621.152254
1726,10026,2010,3,5621.152254
1499,10024,2010,3,5621.152254
1142,10023,2010,3,5621.152254
1494,10023,2010,3,5621.152254
1300,10025,2010,3,5621.152254
1736,10023,2010,3,5621.152254
1261,10024,2010,3,5621.152254
1169,10023,2010,3,5621.152254
1238,10025,2010,3,5621.152254
1112,10023,2010,3,5621.152254
1293,10024,2010,3,5621.152254
1472,10026,2010,3,5621.152254
1290,10023,2010,3,5621.152254
1466,10024,2010,3,5621.152254
1098,10023,2010,3,5621.152254
1724,10024,2010,3,5621.152254
1254,10023,2010,3,5621.152254
1432,10023,2010,3,5621.152254
1431,10024,2010,3,5621.152254
1427,10024,2010,3,5621.152254
1420,10023,2010,3,5621.152254
1797,10023,2010,3,5621.152254
1796,10024,2010,3,5621.152254
1354,10024,2010,3,5621.152254
1720,10024,2010,3,5621.152254
1732,10026,2010,3,5621.152254
159,10033,2010,3,5621.152254
1007,10026,2010,3,5621.152254
84,10033,2010,3,5621.152254
145,10033,2010,3,5621.152254
85,10033,2010,3,5621.152254
559,10023,2010,3,5621.152254
301,10033,2010,3,5621.152254
51,10029,2010,3,5621.152254
1082,10023,2010,3,5621.152254
236,10033,2010,3,5621.152254
209,10033,2010,3,5621.152254
63,10029,2010,3,5621.152254
258,10033,2010,3,5621.152254
199,10033,2010,3,5621.152254
503,10026,2010,3,5621.152254
19,10033,2010,3,5621.152254
525,10026,2010,3,5621.152254
488,10033,2010,3,5621.152254
523,10026,2010,3,5621.152254
496,10030,2010,3,5621.152254
18,10030,2010,3,5621.152254
232,10033,2010,3,5621.152254
494,10029,2010,3,5621.152254
1078,10024,2010,3,5621.152254
114,10029,2010,3,5621.152254
2,10030,2010,3,5621.152254
1039,10024,2010,3,5621.152254
1086,10023,2010,3,5621.152254
210,10033,2010,3,5621.152254
1031,10023,2010,3,5621.152254
176,10023,2010,3,5621.152254
1024,10023,2010,3,5621.152254
195,10033,2010,3,5621.152254
194,10033,2010,3,5621.152254
95,10033,2010,3,5621.152254
188,10033,2010,3,5621.152254
201,10033,2010,3,5621.152254
183,10033,2010,3,5621.152254
44,10033,2010,3,5621.152254
1000,10023,2010,3,5621.152254
1066,10023,2010,3,5621.152254
589,10030,2010,3,5621.152254
218,10033,2010,3,5621.152254
471,10029,2010,3,5621.152254
338,10029,2010,3,5621.152254
439,10030,2010,3,5621.152254
558,10030,2010,3,5621.152254
531,10029,2010,3,5621.152254
1052,10024,2010,3,5621.152254
222,10029,2010,3,5621.152254
190,10033,2010,3,5621.152254
160,10033,2010,3,5621.152254
1008,10025,2010,3,5621.152254
109,10030,2010,3,5621.152254
3992,10024,2010,3,5621.152254
4211,10030,2010,3,5621.152254
4129,10023,2010,3,5621.152254
3937,10024,2010,3,5621.152254
4218,10023,2010,3,5621.152254
4017,10023,2010,3,5621.152254
4156,10026,2010,3,5621.152254
4107,10023,2010,3,5621.152254
3966,10024,2010,3,5621.152254
3946,10024,2010,3,5621.152254
4207,10023,2010,3,5621.152254
4021,10023,2010,3,5621.152254
4020,10024,2010,3,5621.152254
4206,10023,2010,3,5621.152254
3833,10024,2010,3,5621.152254
6929,10033,2010,3,5621.152254
3737,10024,2010,3,5621.152254
2840,10023,2010,3,5621.152254
3278,10024,2010,3,5621.152254
3283,10024,2010,3,5621.152254
2939,10024,2010,3,5621.152254
3350,10024,2010,3,5621.152254
3520,10023,2010,3,5621.152254
3206,10023,2010,3,5621.152254
3512,10024,2010,3,5621.152254
3504,10024,2010,3,5621.152254
3495,10023,2010,3,5621.152254
3104,10023,2010,3,5621.152254
2945,10023,2010,3,5621.152254
3573,10024,2010,3,5621.152254
2956,10024,2010,3,5621.152254
3271,10024,2010,3,5621.152254
2888,10024,2010,3,5621.152254
3231,10024,2010,3,5621.152254
2811,10024,2010,3,5621.152254
3213,10023,2010,3,5621.152254
3539,10023,2010,3,5621.152254
3270,10023,2010,3,5621.152254
3363,10023,2010,3,5621.152254
3026,10024,2010,3,5621.152254
3559,10024,2010,3,5621.152254
3101,10030,2010,3,5621.152254
3468,10023,2010,3,5621.152254
3505,10024,2010,3,5621.152254
2907,10024,2010,3,5621.152254
3763,10025,2010,3,5621.152254
2853,10024,2010,3,5621.152254
3045,10024,2010,3,5621.152254
3727,10024,2010,3,5621.152254
3317,10023,2010,3,5621.152254
3801,10024,2010,3,5621.152254
2833,10024,2010,3,5621.152254
2997,10023,2010,3,5621.152254
3298,10025,2010,3,5621.152254
2969,10023,2010,3,5621.152254
3020,10023,2010,3,5621.152254
3452,10023,2010,3,5621.152254
3726,10024,2010,3,5621.152254
3507,10024,2010,3,5621.152254
3108,10040,2010,3,5621.152254
3521,10023,2010,3,5621.152254
3294,10023,2010,3,5621.152254
3192,10023,2010,3,5621.152254
2651,10023,2010,3,5621.152254
2482,10023,2010,3,5621.152254
2723,10023,2010,3,5621.152254
1984,10024,2010,3,5621.152254
2426,10023,2010,3,5621.152254
2351,10023,2010,3,5621.152254
2375,10023,2010,3,5621.152254
2602,10023,2010,3,5621.152254
1971,10023,2010,3,5621.152254
2439,10023,2010,3,5621.152254
2405,10023,2010,3,5621.152254
2150,10023,2010,3,5621.152254
1845,10023,2010,3,5621.152254
2619,10025,2010,3,5621.152254
2686,10024,2010,3,5621.152254
2115,10023,2010,3,5621.152254
2544,10024,2010,3,5621.152254
2092,10023,2010,3,5621.152254
2080,10023,2010,3,5621.152254
2091,10023,2010,3,5621.152254
1963,10023,2010,3,5621.152254
2402,10025,2010,3,5621.152254
1954,10023,2010,3,5621.152254
2677,10023,2010,3,5621.152254
2628,10024,2010,3,5621.152254
2478,10023,2010,3,5621.152254
1852,10024,2010,3,5621.152254
2083,10023,2010,3,5621.152254
2252,10024,2010,3,5621.152254
2016,10024,2010,3,5621.152254
1947,10023,2010,3,5621.152254
2027,10023,2010,3,5621.152254
2634,10023,2010,3,5621.152254
2558,10026,2010,3,5621.152254
1851,10023,2010,3,5621.152254
2389,10024,2010,3,5621.152254
2165,10023,2010,3,5621.152254
2592,10024,2010,3,5621.152254
2596,10023,2010,3,5621.152254
2186,10023,2010,3,5621.152254
2054,10024,2010,3,5621.152254
1881,10024,2010,3,5621.152254
2072,10023,2010,3,5621.152254
2645,10024,2010,3,5621.152254
2049,10024,2010,3,5621.152254
2706,10023,2010,3,5621.152254
2734,10023,2010,3,5621.152254
2358,10023,2010,3,5621.152254
1960,10024,2010,3,5621.152254
2063,10023,2010,3,5621.152254
2397,10023,2010,3,5621.152254
1999,10023,2010,3,5621.152254
2348,10024,2010,3,5621.152254
2802,10024,2010,3,5621.152254
2563,10024,2010,3,5621.152254
2033,10023,2010,3,5621.152254
2679,10023,2010,3,5621.152254
2266,10024,2010,3,5621.152254
1924,10023,2010,3,5621.152254
2181,10023,2010,3,5621.152254
2257,10023,2010,3,5621.152254
2430,10023,2010,3,5621.152254
1904,10023,2010,3,5621.152254
2696,10023,2010,3,5621.152254
2725,10023,2010,3,5621.152254
2650,10023,2010,3,5621.152254
2455,10023,2010,3,5621.152254
2742,10023,2010,3,5621.152254
1873,10023,2010,3,5621.152254
2200,10023,2010,3,5621.152254
1887,10024,2010,3,5621.152254
2215,10023,2010,3,5621.152254
2102,10023,2010,3,5621.152254
2395,10023,2010,3,5621.152254
2692,10024,2010,3,5621.152254
2203,10024,2010,3,5621.152254
1996,10023,2010,3,5621.152254
2106,10023,2010,3,5621.152254
1987,10023,2010,3,5621.152254
2596,10023,2011,3,5806.556356
2634,10023,2011,3,5806.556356
2628,10024,2011,3,5806.556356
2186,10023,2011,3,5806.556356
2602,10023,2011,3,5806.556356
2619,10025,2011,3,5806.556356
1984,10024,2011,3,5806.556356
1904,10023,2011,3,5806.556356
1851,10023,2011,3,5806.556356
2115,10023,2011,3,5806.556356
2592,10024,2011,3,5806.556356
2405,10023,2011,3,5806.556356
1963,10023,2011,3,5806.556356
1971,10023,2011,3,5806.556356
2102,10023,2011,3,5806.556356
2563,10024,2011,3,5806.556356
2558,10026,2011,3,5806.556356
2544,10024,2011,3,5806.556356
2106,10023,2011,3,5806.556356
2478,10023,2011,3,5806.556356
2677,10023,2011,3,5806.556356
1960,10024,2011,3,5806.556356
1845,10023,2011,3,5806.556356
2482,10023,2011,3,5806.556356
2455,10023,2011,3,5806.556356
2092,10023,2011,3,5806.556356
2091,10023,2011,3,5806.556356
2080,10023,2011,3,5806.556356
1954,10023,2011,3,5806.556356
1887,10024,2011,3,5806.556356
2439,10023,2011,3,5806.556356
2430,10023,2011,3,5806.556356
2083,10023,2011,3,5806.556356
2426,10023,2011,3,5806.556356
2723,10023,2011,3,5806.556356
2742,10023,2011,3,5806.556356
2016,10024,2011,3,5806.556356
1947,10023,2011,3,5806.556356
2072,10023,2011,3,5806.556356
2402,10025,2011,3,5806.556356
2397,10023,2011,3,5806.556356
2395,10023,2011,3,5806.556356
2389,10024,2011,3,5806.556356
2063,10023,2011,3,5806.556356
1999,10023,2011,3,5806.556356
1852,10024,2011,3,5806.556356
2802,10024,2011,3,5806.556356
2150,10023,2011,3,5806.556356
2375,10023,2011,3,5806.556356
2054,10024,2011,3,5806.556356
1881,10024,2011,3,5806.556356
2049,10024,2011,3,5806.556356
2358,10023,2011,3,5806.556356
2351,10023,2011,3,5806.556356
2348,10024,2011,3,5806.556356
2033,10023,2011,3,5806.556356
2266,10024,2011,3,5806.556356
2027,10023,2011,3,5806.556356
1987,10023,2011,3,5806.556356
2165,10023,2011,3,5806.556356
2706,10023,2011,3,5806.556356
1924,10023,2011,3,5806.556356
2257,10023,2011,3,5806.556356
2692,10024,2011,3,5806.556356
2252,10024,2011,3,5806.556356
2181,10023,2011,3,5806.556356
2734,10023,2011,3,5806.556356
2650,10023,2011,3,5806.556356
1873,10023,2011,3,5806.556356
2725,10023,2011,3,5806.556356
2200,10023,2011,3,5806.556356
2696,10023,2011,3,5806.556356
2215,10023,2011,3,5806.556356
2686,10024,2011,3,5806.556356
1996,10023,2011,3,5806.556356
2203,10024,2011,3,5806.556356
2651,10023,2011,3,5806.556356
2645,10024,2011,3,5806.556356
2679,10023,2011,3,5806.556356
2840,10023,2011,3,5806.556356
2956,10024,2011,3,5806.556356
3278,10024,2011,3,5806.556356
3108,10040,2011,3,5806.556356
3026,10024,2011,3,5806.556356
3727,10024,2011,3,5806.556356
3350,10024,2011,3,5806.556356
3283,10024,2011,3,5806.556356
3737,10024,2011,3,5806.556356
3020,10023,2011,3,5806.556356
3763,10025,2011,3,5806.556356
3573,10024,2011,3,5806.556356
2969,10023,2011,3,5806.556356
3452,10023,2011,3,5806.556356
3512,10024,2011,3,5806.556356
3468,10023,2011,3,5806.556356
2997,10023,2011,3,5806.556356
3521,10023,2011,3,5806.556356
3495,10023,2011,3,5806.556356
2833,10024,2011,3,5806.556356
3294,10023,2011,3,5806.556356
3104,10023,2011,3,5806.556356
3363,10023,2011,3,5806.556356
2939,10024,2011,3,5806.556356
3559,10024,2011,3,5806.556356
3505,10024,2011,3,5806.556356
3507,10024,2011,3,5806.556356
2853,10024,2011,3,5806.556356
3520,10023,2011,3,5806.556356
2907,10024,2011,3,5806.556356
2945,10023,2011,3,5806.556356
2811,10024,2011,3,5806.556356
3270,10023,2011,3,5806.556356
3271,10024,2011,3,5806.556356
3539,10023,2011,3,5806.556356
3298,10025,2011,3,5806.556356
3101,10030,2011,3,5806.556356
3726,10024,2011,3,5806.556356
3045,10024,2011,3,5806.556356
3317,10023,2011,3,5806.556356
3206,10023,2011,3,5806.556356
2888,10024,2011,3,5806.556356
3192,10023,2011,3,5806.556356
3504,10024,2011,3,5806.556356
3801,10024,2011,3,5806.556356
3231,10024,2011,3,5806.556356
3213,10023,2011,3,5806.556356
6929,10033,2011,3,5806.556356
4211,10030,2011,3,5806.556356
3833,10024,2011,3,5806.556356
4206,10023,2011,3,5806.556356
3946,10024,2011,3,5806.556356
3966,10024,2011,3,5806.556356
3992,10024,2011,3,5806.556356
4021,10023,2011,3,5806.556356
4156,10026,2011,3,5806.556356
4017,10023,2011,3,5806.556356
4129,10023,2011,3,5806.556356
3937,10024,2011,3,5806.556356
4207,10023,2011,3,5806.556356
4218,10023,2011,3,5806.556356
4020,10024,2011,3,5806.556356
4107,10023,2011,3,5806.556356
1024,10023,2011,3,5806.556356
1007,10026,2011,3,5806.556356
258,10033,2011,3,5806.556356
176,10023,2011,3,5806.556356
1082,10023,2011,3,5806.556356
236,10033,2011,3,5806.556356
160,10033,2011,3,5806.556356
85,10033,2011,3,5806.556356
1066,10023,2011,3,5806.556356
190,10033,2011,3,5806.556356
559,10023,2011,3,5806.556356
84,10033,2011,3,5806.556356
1078,10024,2011,3,5806.556356
1039,10024,2011,3,5806.556356
531,10029,2011,3,5806.556356
63,10029,2011,3,5806.556356
183,10033,2011,3,5806.556356
338,10029,2011,3,5806.556356
488,10033,2011,3,5806.556356
209,10033,2011,3,5806.556356
232,10033,2011,3,5806.556356
496,10030,2011,3,5806.556356
2,10030,2011,3,5806.556356
1008,10025,2011,3,5806.556356
114,10029,2011,3,5806.556356
523,10026,2011,3,5806.556356
471,10029,2011,3,5806.556356
199,10033,2011,3,5806.556356
51,10029,2011,3,5806.556356
210,10033,2011,3,5806.556356
218,10033,2011,3,5806.556356
95,10033,2011,3,5806.556356
439,10030,2011,3,5806.556356
18,10030,2011,3,5806.556356
301,10033,2011,3,5806.556356
194,10033,2011,3,5806.556356
632,10033,2011,3,5806.556356
188,10033,2011,3,5806.556356
1031,10023,2011,3,5806.556356
44,10033,2011,3,5806.556356
145,10033,2011,3,5806.556356
19,10033,2011,3,5806.556356
589,10030,2011,3,5806.556356
558,10030,2011,3,5806.556356
525,10026,2011,3,5806.556356
201,10033,2011,3,5806.556356
494,10029,2011,3,5806.556356
1052,10024,2011,3,5806.556356
1086,10023,2011,3,5806.556356
1000,10023,2011,3,5806.556356
503,10026,2011,3,5806.556356
159,10033,2011,3,5806.556356
222,10029,2011,3,5806.556356
195,10033,2011,3,5806.556356
109,10030,2011,3,5806.556356
1720,10024,2011,3,5806.556356
1704,10024,2011,3,5806.556356
1503,10023,2011,3,5806.556356
1212,10025,2011,3,5806.556356
1499,10024,2011,3,5806.556356
1618,10030,2011,3,5806.556356
1681,10024,2011,3,5806.556356
1566,10023,2011,3,5806.556356
1247,10023,2011,3,5806.556356
1385,10023,2011,3,5806.556356
1245,10023,2011,3,5806.556356
1403,10024,2011,3,5806.556356
1662,10023,2011,3,5806.556356
1229,10024,2011,3,5806.556356
1660,10024,2011,3,5806.556356
1719,10024,2011,3,5806.556356
1670,10030,2011,3,5806.556356
1354,10024,2011,3,5806.556356
1120,10023,2011,3,5806.556356
1429,10024,2011,3,5806.556356
1448,10024,2011,3,5806.556356
1593,10023,2011,3,5806.556356
1402,10023,2011,3,5806.556356
1746,10023,2011,3,5806.556356
1262,10023,2011,3,5806.556356
1341,10023,2011,3,5806.556356
1625,10023,2011,3,5806.556356
1153,10030,2011,3,5806.556356
1330,10025,2011,3,5806.556356
1549,10024,2011,3,5806.556356
1116,10024,2011,3,5806.556356
1634,10030,2011,3,5806.556356
1216,10023,2011,3,5806.556356
1331,10024,2011,3,5806.556356
1213,10024,2011,3,5806.556356
1309,10024,2011,3,5806.556356
1308,10024,2011,3,5806.556356
1307,10025,2011,3,5806.556356
1142,10023,2011,3,5806.556356
1796,10024,2011,3,5806.556356
1300,10025,2011,3,5806.556356
1238,10025,2011,3,5806.556356
1447,10024,2011,3,5806.556356
1112,10023,2011,3,5806.556356
1169,10023,2011,3,5806.556356
1293,10024,2011,3,5806.556356
1608,10023,2011,3,5806.556356
1472,10026,2011,3,5806.556356
1290,10023,2011,3,5806.556356
1098,10023,2011,3,5806.556356
1466,10024,2011,3,5806.556356
1533,10024,2011,3,5806.556356
1494,10023,2011,3,5806.556356
1427,10024,2011,3,5806.556356
1405,10023,2011,3,5806.556356
1811,10023,2011,3,5806.556356
1431,10024,2011,3,5806.556356
1428,10025,2011,3,5806.556356
1797,10023,2011,3,5806.556356
1423,10023,2011,3,5806.556356
1776,10023,2011,3,5806.556356
1732,10026,2011,3,5806.556356
1432,10023,2011,3,5806.556356
1626,10030,2011,3,5806.556356
1420,10023,2011,3,5806.556356
1745,10023,2011,3,5806.556356
1652,10023,2011,3,5806.556356
1736,10023,2011,3,5806.556356
1261,10024,2011,3,5806.556356
1254,10023,2011,3,5806.556356
1726,10026,2011,3,5806.556356
1724,10024,2011,3,5806.556356
1721,10024,2011,3,5806.556356
1402,10023,2012,3,5695.393626
1634,10030,2012,3,5695.393626
1254,10023,2012,3,5695.393626
1142,10023,2012,3,5695.393626
1797,10023,2012,3,5695.393626
1212,10025,2012,3,5695.393626
1704,10024,2012,3,5695.393626
1811,10023,2012,3,5695.393626
1385,10023,2012,3,5695.393626
1670,10030,2012,3,5695.393626
1245,10023,2012,3,5695.393626
1660,10024,2012,3,5695.393626
1652,10023,2012,3,5695.393626
1403,10024,2012,3,5695.393626
1719,10024,2012,3,5695.393626
1262,10023,2012,3,5695.393626
1720,10024,2012,3,5695.393626
1626,10030,2012,3,5695.393626
1229,10024,2012,3,5695.393626
1618,10030,2012,3,5695.393626
1448,10024,2012,3,5695.393626
