pu_code,fin_year,pu_price,start_date,end_date
MHCS18,2008/09,0,1/07/2008,30/06/2009
MHCS19,2008/09,0,1/07/2008,30/06/2009
MHCS19C,2008/09,0,1/07/2008,30/06/2009
MHCS21,2008/09,0,1/07/2008,30/06/2009
MHCS22,2008/09,0,1/07/2008,30/06/2009
MHCS25,2008/09,0,1/07/2008,30/06/2009
MHCS26,2008/09,0,1/07/2008,30/06/2009
MHCS27,2008/09,0,1/07/2008,30/06/2009
MHCS28,2008/09,0,1/07/2008,30/06/2009
MHCS31,2008/09,0,1/07/2008,30/06/2009
MHCS33,2008/09,0,1/07/2008,30/06/2009
MHCS34,2008/09,0,1/07/2008,30/06/2009
MHCS35A,2008/09,0,1/07/2008,30/06/2009
MHCS36A,2008/09,0,1/07/2008,30/06/2009
MHCS36B,2008/09,0,1/07/2008,30/06/2009
MHCS38,2008/09,0,1/07/2008,30/06/2009
MHCS39,2008/09,0,1/07/2008,30/06/2009
MHCS43,2008/09,0,1/07/2008,30/06/2009
MHCS44,2008/09,0,1/07/2008,30/06/2009
MHCS45,2008/09,0,1/07/2008,30/06/2009
MHCS46,2008/09,0,1/07/2008,30/06/2009
MHCS47A,2008/09,0,1/07/2008,30/06/2009
MHCS47B,2008/09,0,1/07/2008,30/06/2009
MHIS01,2008/09,0,1/07/2008,30/06/2009
MHIS02,2008/09,0,1/07/2008,30/06/2009
MHIS03,2008/09,0,1/07/2008,30/06/2009
MHIS04,2008/09,0,1/07/2008,30/06/2009
MHIS05,2008/09,0,1/07/2008,30/06/2009
MHIS06,2008/09,0,1/07/2008,30/06/2009
MHIS07,2008/09,0,1/07/2008,30/06/2009
MHIS08,2008/09,0,1/07/2008,30/06/2009
MHIS09,2008/09,0,1/07/2008,30/06/2009
MHIS10,2008/09,0,1/07/2008,30/06/2009
MHIS12,2008/09,0,1/07/2008,30/06/2009
MHIS13,2008/09,0,1/07/2008,30/06/2009
MS01001,2008/09,138.61,1/07/2008,30/06/2009
MS02001,2008/09,0,1/07/2008,30/06/2009
MS02002,2008/09,0,1/07/2008,30/06/2009
MS02003,2008/09,0,1/07/2008,30/06/2009
MS02004,2008/09,0,1/07/2008,30/06/2009
MS02005,2008/09,0,1/07/2008,30/06/2009
MS02006,2008/09,0,1/07/2008,30/06/2009
MS02007,2008/09,0,1/07/2008,30/06/2009
MS02008,2008/09,0,1/07/2008,30/06/2009
MS02009,2008/09,511.02,1/07/2008,30/06/2009
MS02010,2008/09,0,1/07/2008,30/06/2009
MS02012,2008/09,170.86,1/07/2008,30/06/2009
MS02013,2008/09,0,1/07/2008,30/06/2009
MS02014,2008/09,0,1/07/2008,30/06/2009
MS02015,2008/09,0,1/07/2008,30/06/2009
MS02016,2008/09,0,1/07/2008,30/06/2009
MS02019,2008/09,0,1/07/2008,30/06/2009
MS02020,2008/09,0,1/07/2008,30/06/2009
MS02021,2008/09,0,1/07/2008,30/06/2009
MS02022,2008/09,0,1/07/2008,30/06/2009
MS02023,2008/09,0,1/07/2008,30/06/2009
NCSP-10,2008/09,0,1/07/2008,30/06/2009
NCSP-20,2008/09,0,1/07/2008,30/06/2009
NS10010,2008/09,0,1/07/2008,30/06/2009
NS10011,2008/09,0,1/07/2008,30/06/2009
NS10012,2008/09,0,1/07/2008,30/06/2009
NS10013,2008/09,0,1/07/2008,30/06/2009
NS10014,2008/09,0,1/07/2008,30/06/2009
NS10031,2008/09,0,1/07/2008,30/06/2009
NS10032,2008/09,0,1/07/2008,30/06/2009
NS10040,2008/09,0,1/07/2008,30/06/2009
NS10041,2008/09,0,1/07/2008,30/06/2009
OT02001,2008/09,40.7,1/07/2008,30/06/2009
OT05001,2008/09,350.07,1/07/2008,30/06/2009
PC0001,2008/09,427.62,1/07/2008,30/06/2009
PC0002,2008/09,0,1/07/2008,30/06/2009
PC0003,2008/09,317.55,1/07/2008,30/06/2009
PC0006,2008/09,0,1/07/2008,30/06/2009
PC0007,2008/09,814.42,1/07/2008,30/06/2009
PC0009,2008/09,2917.34,1/07/2008,30/06/2009
PC0010,2008/09,0,1/07/2008,30/06/2009
PC0014,2008/09,0,1/07/2008,30/06/2009
PC0016,2008/09,0,1/07/2008,30/06/2009
PC0017,2008/09,0,1/07/2008,30/06/2009
RU104,2008/09,139.02,1/07/2008,30/06/2009
S00001,2008/09,3985.32,1/07/2008,30/06/2009
S00002,2008/09,266.31,1/07/2008,30/06/2009
S00003,2008/09,220.57,1/07/2008,30/06/2009
S00004,2008/09,957.26,1/07/2008,30/06/2009
S00005,2008/09,814.43,1/07/2008,30/06/2009
S00006,2008/09,266.31,1/07/2008,30/06/2009
S00007,2008/09,220.57,1/07/2008,30/06/2009
S00008,2008/09,232.42,1/07/2008,30/06/2009
S00009,2008/09,461.72,1/07/2008,30/06/2009
S00010,2008/09,347.99,1/07/2008,30/06/2009
S00011,2008/09,0,1/07/2008,30/06/2009
S00012,2008/09,0,1/07/2008,30/06/2009
S05001,2008/09,3985.32,1/07/2008,30/06/2009
S15001,2008/09,3985.32,1/07/2008,30/06/2009
S15002,2008/09,443.52,1/07/2008,30/06/2009
S15003,2008/09,474.58,1/07/2008,30/06/2009
S25001,2008/09,3985.32,1/07/2008,30/06/2009
S25002,2008/09,244.15,1/07/2008,30/06/2009
S25003,2008/09,188.62,1/07/2008,30/06/2009
S25005,2008/09,190328.46,1/07/2008,30/06/2009
S25006,2008/09,0,1/07/2008,30/06/2009
S25007,2008/09,676.7,1/07/2008,30/06/2009
S25008,2008/09,347.34,1/07/2008,30/06/2009
S30001,2008/09,3985.32,1/07/2008,30/06/2009
S30002,2008/09,383,1/07/2008,30/06/2009
S30003,2008/09,263.79,1/07/2008,30/06/2009
S30006,2008/09,1192.52,1/07/2008,30/06/2009
S30007,2008/09,666.31,1/07/2008,30/06/2009
S30008,2008/09,526.22,1/07/2008,30/06/2009
S30009,2008/09,0,1/07/2008,30/06/2009
S30010,2008/09,0,1/07/2008,30/06/2009
S30011,2008/09,0,1/07/2008,30/06/2009
S35001,2008/09,3985.32,1/07/2008,30/06/2009
S35002,2008/09,327.25,1/07/2008,30/06/2009
S35003,2008/09,371.56,1/07/2008,30/06/2009
S40001,2008/09,3985.32,1/07/2008,30/06/2009
S40002,2008/09,161.44,1/07/2008,30/06/2009
S40003,2008/09,135.47,1/07/2008,30/06/2009
S40004,2008/09,164.44,1/07/2008,30/06/2009
S40005,2008/09,210.14,1/07/2008,30/06/2009
S40006,2008/09,282.03,1/07/2008,30/06/2009
S40007,2008/09,0,1/07/2008,30/06/2009
S40008,2008/09,0,1/07/2008,30/06/2009
S45001,2008/09,3985.32,1/07/2008,30/06/2009
S45002,2008/09,281.08,1/07/2008,30/06/2009
S45003,2008/09,230.75,1/07/2008,30/06/2009
S45004,2008/09,202.59,1/07/2008,30/06/2009
S45005,2008/09,202.38,1/07/2008,30/06/2009
S45006,2008/09,2888.23,1/07/2008,30/06/2009
S50001,2008/09,30623.49,1/07/2008,30/06/2009
S50002,2008/09,26411.79,1/07/2008,30/06/2009
S50003,2008/09,141.66,1/07/2008,30/06/2009
S50005,2008/09,242.93,1/07/2008,30/06/2009
S50006,2008/09,151.83,1/07/2008,30/06/2009
S50007,2008/09,115.22,1/07/2008,30/06/2009
S50008,2008/09,13931.65,1/07/2008,30/06/2009
S50009,2008/09,26412.08,1/07/2008,30/06/2009
S50010,2008/09,29024.27,1/07/2008,30/06/2009
S55001,2008/09,3985.32,1/07/2008,30/06/2009
S55002,2008/09,262.9,1/07/2008,30/06/2009
S55003,2008/09,207.96,1/07/2008,30/06/2009
S60001,2008/09,3985.32,1/07/2008,30/06/2009
S60002,2008/09,227.92,1/07/2008,30/06/2009
S60003,2008/09,195.75,1/07/2008,30/06/2009
S60004,2008/09,151.47,1/07/2008,30/06/2009
S60005,2008/09,2801.99,1/07/2008,30/06/2009
S70001,2008/09,3985.32,1/07/2008,30/06/2009
S70002,2008/09,280.28,1/07/2008,30/06/2009
S70003,2008/09,185,1/07/2008,30/06/2009
S70004,2008/09,0,1/07/2008,30/06/2009
S70005,2008/09,361.4,1/07/2008,30/06/2009
S70006,2008/09,5466.1,1/07/2008,30/06/2009
S70007,2008/09,289.37,1/07/2008,30/06/2009
S75001,2008/09,3985.32,1/07/2008,30/06/2009
S75002,2008/09,299.27,1/07/2008,30/06/2009
S75003,2008/09,203.98,1/07/2008,30/06/2009
SH01001,2008/09,187.67,1/07/2008,30/06/2009
SH01002,2008/09,98.9,1/07/2008,30/06/2009
SH01003,2008/09,60.01,1/07/2008,30/06/2009
W01002,2008/09,1496.62,1/07/2008,30/06/2009
W01007,2008/09,0,1/07/2008,30/06/2009
W01008,2008/09,0,1/07/2008,30/06/2009
W02001,2008/09,1585.86,1/07/2008,30/06/2009
W02002,2008/09,1037.14,1/07/2008,30/06/2009
W02003,2008/09,771.89,1/07/2008,30/06/2009
W02004,2008/09,2378.85,1/07/2008,30/06/2009
W02005,2008/09,1565.51,1/07/2008,30/06/2009
W02006,2008/09,1157.83,1/07/2008,30/06/2009
W02007,2008/09,0,1/07/2008,30/06/2009
W02008,2008/09,0,1/07/2008,30/06/2009
W02009,2008/09,0,1/07/2008,30/06/2009
W02010,2008/09,0,1/07/2008,30/06/2009
W02011,2008/09,0,1/07/2008,30/06/2009
W02020,2008/09,0,1/07/2008,30/06/2009
W03001,2008/09,1093.46,1/07/2008,30/06/2009
W03002,2008/09,0,1/07/2008,30/06/2009
W03003,2008/09,0,1/07/2008,30/06/2009
W03005,2008/09,0,1/07/2008,30/06/2009
W03006,2008/09,0,1/07/2008,30/06/2009
W03007,2008/09,0,1/07/2008,30/06/2009
W03008,2008/09,0,1/07/2008,30/06/2009
W03009,2008/09,0,1/07/2008,30/06/2009
W03010,2008/09,0,1/07/2008,30/06/2009
W03011,2008/09,0,1/07/2008,30/06/2009
W04001,2008/09,198.26,1/07/2008,30/06/2009
W06003,2008/09,3985.32,1/07/2008,30/06/2009
W10001,2008/09,0,1/07/2008,30/06/2009
W10001H,2008/09,0,1/07/2008,30/06/2009
WM1000,2008/09,0,1/07/2008,30/06/2009
WM1005,2008/09,0,1/07/2008,30/06/2009
WM1007,2008/09,0,1/07/2008,30/06/2009
AH01001,2009/10,139.96,1/07/2009,30/06/2010
AH01003,2009/10,133.42,1/07/2009,30/06/2010
AH01004,2009/10,143.1,1/07/2009,30/06/2010
AH01005,2009/10,73.73,1/07/2009,30/06/2010
AH01006,2009/10,91.9,1/07/2009,30/06/2010
AH01007,2009/10,126.72,1/07/2009,30/06/2010
AH01008,2009/10,154.58,1/07/2009,30/06/2010
AH01009,2009/10,0,1/07/2009,30/06/2010
AH01010,2009/10,0,1/07/2009,30/06/2010
BSA-70,2009/10,0,1/07/2009,30/06/2010
CS01001,2009/10,64.28,1/07/2009,30/06/2010
CS03001,2009/10,7.84,1/07/2009,30/06/2010
CS04001,2009/10,206.18,1/07/2009,30/06/2010
CS04002,2009/10,365.01,1/07/2009,30/06/2010
CS04003,2009/10,130.89,1/07/2009,30/06/2010
CS04004,2009/10,441.19,1/07/2009,30/06/2010
CS04005,2009/10,139.16,1/07/2009,30/06/2010
CS04006,2009/10,0,1/07/2009,30/06/2010
CS04007,2009/10,194.3,1/07/2009,30/06/2010
CS04008,2009/10,236.18,1/07/2009,30/06/2010
CS04009,2009/10,275.09,1/07/2009,30/06/2010
D01001,2009/10,4315.48,1/07/2009,30/06/2010
D01002,2009/10,238.1,1/07/2009,30/06/2010
D01002S1,2009/10,50.62,1/07/2009,30/06/2010
D01002S2,2009/10,100.71,1/07/2009,30/06/2010
D01003,2009/10,103.59,1/07/2009,30/06/2010
D01004,2009/10,61.26,1/07/2009,30/06/2010
D01005,2009/10,152.03,1/07/2009,30/06/2010
D01022,2009/10,0,1/07/2009,30/06/2010
DOM101,2009/10,88.97,1/07/2009,30/06/2010
DOM102,2009/10,561.72,1/07/2009,30/06/2010
DOM103,2009/10,2155.34,1/07/2009,30/06/2010
DOM104,2009/10,550.92,1/07/2009,30/06/2010
DOM105,2009/10,22.23,1/07/2009,30/06/2010
DOM106,2009/10,4.15,1/07/2009,30/06/2010
DOM107,2009/10,24.14,1/07/2009,30/06/2010
DSS214,2009/10,717.15,1/07/2009,30/06/2010
DSS215,2009/10,185.25,1/07/2009,30/06/2010
DSS216,2009/10,206.96,1/07/2009,30/06/2010
DSS217,2009/10,184.95,1/07/2009,30/06/2010
DSS235,2009/10,746.1,1/07/2009,30/06/2010
DSSR262,2009/10,284.75,1/07/2009,30/06/2010
ED00002,2009/10,0,1/07/2009,30/06/2010
ED02001,2009/10,282.51,1/07/2009,30/06/2010
ED03001,2009/10,282.51,1/07/2009,30/06/2010
ED04001,2009/10,282.51,1/07/2009,30/06/2010
ED05001,2009/10,282.51,1/07/2009,30/06/2010
ED06001,2009/10,322,1/07/2009,30/06/2010
FS01001,2009/10,218.97,1/07/2009,30/06/2010
FS01002,2009/10,6131.33,1/07/2009,30/06/2010
FS01003,2009/10,1071.3,1/07/2009,30/06/2010
FS01004,2009/10,1010.65,1/07/2009,30/06/2010
FS01005,2009/10,497.02,1/07/2009,30/06/2010
FS01006,2009/10,1155.87,1/07/2009,30/06/2010
FS01007,2009/10,3043.2,1/07/2009,30/06/2010
FS01008,2009/10,1122.96,1/07/2009,30/06/2010
FS01009,2009/10,2142.59,1/07/2009,30/06/2010
FS01010,2009/10,640.09,1/07/2009,30/06/2010
FS01011,2009/10,0,1/07/2009,30/06/2010
FS01013,2009/10,2245.9,1/07/2009,30/06/2010
FS01014,2009/10,5783.22,1/07/2009,30/06/2010
HOP1002,2009/10,0,1/07/2009,30/06/2010
HOP1006,2009/10,0,1/07/2009,30/06/2010
HOP2004,2009/10,0,1/07/2009,30/06/2010
HOP2005,2009/10,0,1/07/2009,30/06/2010
HOP214,2009/10,717.15,1/07/2009,30/06/2010
HOP215,2009/10,185.25,1/07/2009,30/06/2010
HOP216,2009/10,206.96,1/07/2009,30/06/2010
HOP217,2009/10,184.95,1/07/2009,30/06/2010
HOP235,2009/10,746.1,1/07/2009,30/06/2010
HOPR262,2009/10,284.75,1/07/2009,30/06/2010
HS0030,2009/10,0,1/07/2009,30/06/2010
HS0031,2009/10,0,1/07/2009,30/06/2010
HS0041,2009/10,0,1/07/2009,30/06/2010
HS0043,2009/10,0,1/07/2009,30/06/2010
HS0047,2009/10,0,1/07/2009,30/06/2010
HS0048,2009/10,0,1/07/2009,30/06/2010
HS0068,2009/10,0,1/07/2009,30/06/2010
M00001,2009/10,4315.48,1/07/2009,30/06/2010
M00002,2009/10,357.13,1/07/2009,30/06/2010
M00003,2009/10,251.75,1/07/2009,30/06/2010
M00004,2009/10,533.05,1/07/2009,30/06/2010
M00006,2009/10,583.67,1/07/2009,30/06/2010
M00010,2009/10,0,1/07/2009,30/06/2010
M00011,2009/10,0,1/07/2009,30/06/2010
M05001,2009/10,0,1/07/2009,30/06/2010
M10001,2009/10,4315.48,1/07/2009,30/06/2010
M10002,2009/10,359.73,1/07/2009,30/06/2010
M10003,2009/10,265.62,1/07/2009,30/06/2010
M10004,2009/10,219.12,1/07/2009,30/06/2010
M10005,2009/10,4315.48,1/07/2009,30/06/2010
M10006,2009/10,747.72,1/07/2009,30/06/2010
M10007,2009/10,705.62,1/07/2009,30/06/2010
M10012,2009/10,0,1/07/2009,30/06/2010
M15001,2009/10,4315.48,1/07/2009,30/06/2010
M15002,2009/10,239.29,1/07/2009,30/06/2010
M15003,2009/10,197.96,1/07/2009,30/06/2010
M15004,2009/10,86.71,1/07/2009,30/06/2010
M20001,2009/10,4315.48,1/07/2009,30/06/2010
M20002,2009/10,488.95,1/07/2009,30/06/2010
M20003,2009/10,357.05,1/07/2009,30/06/2010
M20004,2009/10,342.52,1/07/2009,30/06/2010
M20005,2009/10,270.6,1/07/2009,30/06/2010
M20006,2009/10,256.81,1/07/2009,30/06/2010
M20007,2009/10,99.24,1/07/2009,30/06/2010
M20008,2009/10,450.36,1/07/2009,30/06/2010
M20009,2009/10,293.03,1/07/2009,30/06/2010
M20010,2009/10,3278.83,1/07/2009,30/06/2010
M20015,2009/10,3278.83,1/07/2009,30/06/2010
M25001,2009/10,4315.48,1/07/2009,30/06/2010
M25002,2009/10,266.66,1/07/2009,30/06/2010
M25003,2009/10,238.96,1/07/2009,30/06/2010
M25004,2009/10,2028.13,1/07/2009,30/06/2010
M25005,2009/10,1037.84,1/07/2009,30/06/2010
M25006,2009/10,814.48,1/07/2009,30/06/2010
M25007,2009/10,589.74,1/07/2009,30/06/2010
M25008,2009/10,2559.97,1/07/2009,30/06/2010
M30001,2009/10,4315.48,1/07/2009,30/06/2010
M30002,2009/10,559.94,1/07/2009,30/06/2010
M30003,2009/10,375.48,1/07/2009,30/06/2010
M30004,2009/10,0,1/07/2009,30/06/2010
M30005,2009/10,740.44,1/07/2009,30/06/2010
M30006,2009/10,622.64,1/07/2009,30/06/2010
M30007,2009/10,249.3,1/07/2009,30/06/2010
M30008,2009/10,1.06,1/07/2009,30/06/2010
M30010,2009/10,0.04,1/07/2009,30/06/2010
M30011,2009/10,14883.39,1/07/2009,30/06/2010
M30012,2009/10,1.44,1/07/2009,30/06/2010
M30013,2009/10,1.44,1/07/2009,30/06/2010
M30014,2009/10,1309.56,1/07/2009,30/06/2010
M30015,2009/10,0,1/07/2009,30/06/2010
M30020,2009/10,661.99,1/07/2009,30/06/2010
M30021,2009/10,180.29,1/07/2009,30/06/2010
M34001,2009/10,4315.48,1/07/2009,30/06/2010
M40001,2009/10,4315.48,1/07/2009,30/06/2010
M40002,2009/10,505.16,1/07/2009,30/06/2010
M40003,2009/10,322.52,1/07/2009,30/06/2010
M40005,2009/10,565.37,1/07/2009,30/06/2010
M45001,2009/10,4315.48,1/07/2009,30/06/2010
M45002,2009/10,563.95,1/07/2009,30/06/2010
M45003,2009/10,338.05,1/07/2009,30/06/2010
M45004,2009/10,913.57,1/07/2009,30/06/2010
M45006,2009/10,432.8,1/07/2009,30/06/2010
M45007,2009/10,311.2,1/07/2009,30/06/2010
M49001,2009/10,4315.48,1/07/2009,30/06/2010
M49002,2009/10,465.4,1/07/2009,30/06/2010
M49003,2009/10,320.37,1/07/2009,30/06/2010
M50001,2009/10,4315.48,1/07/2009,30/06/2010
M50002,2009/10,651.01,1/07/2009,30/06/2010
M50003,2009/10,442.94,1/07/2009,30/06/2010
M50004,2009/10,0,1/07/2009,30/06/2010
M50005,2009/10,356.2,1/07/2009,30/06/2010
M50007,2009/10,13169.7,1/07/2009,30/06/2010
M50008,2009/10,13169.08,1/07/2009,30/06/2010
M50009,2009/10,1421.54,1/07/2009,30/06/2010
M50016,2009/10,0,1/07/2009,30/06/2010
M50017,2009/10,0,1/07/2009,30/06/2010
M50020,2009/10,0,1/07/2009,30/06/2010
M50021,2009/10,0,1/07/2009,30/06/2010
M50022,2009/10,0,1/07/2009,30/06/2010
M50023,2009/10,0,1/07/2009,30/06/2010
M50024,2009/10,0,1/07/2009,30/06/2010
M50025,2009/10,0,1/07/2009,30/06/2010
M54001,2009/10,4315.48,1/07/2009,30/06/2010
M54002,2009/10,1219.54,1/07/2009,30/06/2010
M54003,2009/10,402.13,1/07/2009,30/06/2010
M54004,2009/10,539.22,1/07/2009,30/06/2010
M54005,2009/10,180.29,1/07/2009,30/06/2010
M55001,2009/10,4315.48,1/07/2009,30/06/2010
M55002,2009/10,437.94,1/07/2009,30/06/2010
M55003,2009/10,283.33,1/07/2009,30/06/2010
M55004,2009/10,439.33,1/07/2009,30/06/2010
M60001,2009/10,4315.48,1/07/2009,30/06/2010
M60002,2009/10,466.17,1/07/2009,30/06/2010
M60003,2009/10,253.46,1/07/2009,30/06/2010
M60004,2009/10,1727.46,1/07/2009,30/06/2010
M60005,2009/10,2308.45,1/07/2009,30/06/2010
M60006,2009/10,2662.25,1/07/2009,30/06/2010
M60007,2009/10,15309.25,1/07/2009,30/06/2010
M60008,2009/10,409.57,1/07/2009,30/06/2010
M60009,2009/10,268.15,1/07/2009,30/06/2010
M60010,2009/10,3486.01,1/07/2009,30/06/2010
M60015,2009/10,0,1/07/2009,30/06/2010
M65001,2009/10,4315.48,1/07/2009,30/06/2010
M65002,2009/10,493.81,1/07/2009,30/06/2010
M65003,2009/10,338,1/07/2009,30/06/2010
M65004,2009/10,244.7,1/07/2009,30/06/2010
M65005,2009/10,1259.65,1/07/2009,30/06/2010
M65006,2009/10,1584.24,1/07/2009,30/06/2010
M65007,2009/10,444.6,1/07/2009,30/06/2010
M65008,2009/10,625.75,1/07/2009,30/06/2010
M65009,2009/10,458.4,1/07/2009,30/06/2010
M70001,2009/10,4315.48,1/07/2009,30/06/2010
M70002,2009/10,534.9,1/07/2009,30/06/2010
M70003,2009/10,284.66,1/07/2009,30/06/2010
M70005,2009/10,542.96,1/07/2009,30/06/2010
M70006,2009/10,356.37,1/07/2009,30/06/2010
M70010,2009/10,0,1/07/2009,30/06/2010
M80001,2009/10,4315.48,1/07/2009,30/06/2010
M80004,2009/10,171.16,1/07/2009,30/06/2010
M80005,2009/10,1191.82,1/07/2009,30/06/2010
M80010,2009/10,0,1/07/2009,30/06/2010
M80011,2009/10,0,1/07/2009,30/06/2010
M87001,2009/10,869.43,1/07/2009,30/06/2010
M87002,2009/10,818.59,1/07/2009,30/06/2010
M87003,2009/10,605.26,1/07/2009,30/06/2010
MHCR03,2009/10,0,1/07/2009,30/06/2010
MHCR08,2009/10,0,1/07/2009,30/06/2010
MHCR09,2009/10,0,1/07/2009,30/06/2010
MHCR09.1,2009/10,0,1/07/2009,30/06/2010
MHCR09.2,2009/10,0,1/07/2009,30/06/2010
MHCR11,2009/10,0,1/07/2009,30/06/2010
MHCS01A,2009/10,0,1/07/2009,30/06/2010
MHCS01B,2009/10,0,1/07/2009,30/06/2010
MHCS02A,2009/10,0,1/07/2009,30/06/2010
MHCS02C,2009/10,0,1/07/2009,30/06/2010
MHCS03,2009/10,0,1/07/2009,30/06/2010
MHCS04,2009/10,0,1/07/2009,30/06/2010
MHCS06A,2009/10,0,1/07/2009,30/06/2010
MHCS06B,2009/10,0,1/07/2009,30/06/2010
MHCS07,2009/10,0,1/07/2009,30/06/2010
MHCS08A,2009/10,0,1/07/2009,30/06/2010
MHCS08B,2009/10,0,1/07/2009,30/06/2010
MHCS09,2009/10,0,1/07/2009,30/06/2010
MHCS10,2009/10,0,1/07/2009,30/06/2010
MHCS11,2009/10,0,1/07/2009,30/06/2010
MHCS12,2009/10,0,1/07/2009,30/06/2010
MHCS14C,2009/10,0,1/07/2009,30/06/2010
MHCS16,2009/10,0,1/07/2009,30/06/2010
MHCS16C,2009/10,0,1/07/2009,30/06/2010
MHCS18,2009/10,0,1/07/2009,30/06/2010
MHCS19,2009/10,0,1/07/2009,30/06/2010
MHCS19C,2009/10,0,1/07/2009,30/06/2010
MHCS21,2009/10,0,1/07/2009,30/06/2010
MHCS22,2009/10,0,1/07/2009,30/06/2010
MHCS25,2009/10,0,1/07/2009,30/06/2010
MHCS26,2009/10,0,1/07/2009,30/06/2010
MHCS27,2009/10,0,1/07/2009,30/06/2010
MHCS28,2009/10,0,1/07/2009,30/06/2010
MHCS31,2009/10,0,1/07/2009,30/06/2010
MHCS33,2009/10,0,1/07/2009,30/06/2010
MHCS34,2009/10,0,1/07/2009,30/06/2010
MHCS35A,2009/10,0,1/07/2009,30/06/2010
MHCS36A,2009/10,0,1/07/2009,30/06/2010
MHCS36B,2009/10,0,1/07/2009,30/06/2010
MHCS38,2009/10,0,1/07/2009,30/06/2010
MHCS39,2009/10,0,1/07/2009,30/06/2010
MHCS43,2009/10,0,1/07/2009,30/06/2010
MHCS44,2009/10,0,1/07/2009,30/06/2010
MHCS45,2009/10,0,1/07/2009,30/06/2010
MHCS46,2009/10,0,1/07/2009,30/06/2010
MHCS47A,2009/10,0,1/07/2009,30/06/2010
MHCS47B,2009/10,0,1/07/2009,30/06/2010
MHIS01,2009/10,0,1/07/2009,30/06/2010
MHIS02,2009/10,0,1/07/2009,30/06/2010
MHIS03,2009/10,0,1/07/2009,30/06/2010
MHIS04,2009/10,0,1/07/2009,30/06/2010
MHIS05,2009/10,0,1/07/2009,30/06/2010
MHIS06,2009/10,0,1/07/2009,30/06/2010
MHIS07,2009/10,0,1/07/2009,30/06/2010
MHIS08,2009/10,0,1/07/2009,30/06/2010
MHIS09,2009/10,0,1/07/2009,30/06/2010
MHIS10,2009/10,0,1/07/2009,30/06/2010
MHIS12,2009/10,0,1/07/2009,30/06/2010
MHIS13,2009/10,0,1/07/2009,30/06/2010
MS01001,2009/10,141.22,1/07/2009,30/06/2010
MS02001,2009/10,1421.54,1/07/2009,30/06/2010
MS02002,2009/10,0,1/07/2009,30/06/2010
MS02003,2009/10,1259.65,1/07/2009,30/06/2010
MS02004,2009/10,556.11,1/07/2009,30/06/2010
MS02005,2009/10,814.48,1/07/2009,30/06/2010
MS02006,2009/10,2028.13,1/07/2009,30/06/2010
MS02007,2009/10,1037.84,1/07/2009,30/06/2010
MS02008,2009/10,904.57,1/07/2009,30/06/2010
MS02009,2009/10,520.66,1/07/2009,30/06/2010
MS02010,2009/10,1584.24,1/07/2009,30/06/2010
MS02012,2009/10,180.29,1/07/2009,30/06/2010
MS02013,2009/10,0,1/07/2009,30/06/2010
MS02014,2009/10,0,1/07/2009,30/06/2010
MS02015,2009/10,0,1/07/2009,30/06/2010
MS02016,2009/10,0,1/07/2009,30/06/2010
MS02019,2009/10,0,1/07/2009,30/06/2010
MS02020,2009/10,0,1/07/2009,30/06/2010
MS02021,2009/10,0,1/07/2009,30/06/2010
MS02022,2009/10,0,1/07/2009,30/06/2010
MS02023,2009/10,0,1/07/2009,30/06/2010
NCSP-10,2009/10,0,1/07/2009,30/06/2010
NCSP-20,2009/10,0,1/07/2009,30/06/2010
NS10010,2009/10,0,1/07/2009,30/06/2010
NS10011,2009/10,0,1/07/2009,30/06/2010
NS10012,2009/10,0,1/07/2009,30/06/2010
NS10013,2009/10,0,1/07/2009,30/06/2010
NS10014,2009/10,0,1/07/2009,30/06/2010
NS10031,2009/10,0,1/07/2009,30/06/2010
NS10032,2009/10,0,1/07/2009,30/06/2010
NS10040,2009/10,0,1/07/2009,30/06/2010
NS10041,2009/10,0,1/07/2009,30/06/2010
OT02001,2009/10,41.47,1/07/2009,30/06/2010
OT05001,2009/10,356.67,1/07/2009,30/06/2010
PC0001,2009/10,553.83,1/07/2009,30/06/2010
PC0002,2009/10,274.04,1/07/2009,30/06/2010
PC0003,2009/10,357.66,1/07/2009,30/06/2010
PC0006,2009/10,218.35,1/07/2009,30/06/2010
PC0007,2009/10,829.78,1/07/2009,30/06/2010
PC0009,2009/10,2972.35,1/07/2009,30/06/2010
PC0010,2009/10,0,1/07/2009,30/06/2010
PC0014,2009/10,0,1/07/2009,30/06/2010
PC0016,2009/10,0,1/07/2009,30/06/2010
PC0017,2009/10,0,1/07/2009,30/06/2010
RU104,2009/10,146.69,1/07/2009,30/06/2010
S00001,2009/10,4315.48,1/07/2009,30/06/2010
S00002,2009/10,238.77,1/07/2009,30/06/2010
S00003,2009/10,238.77,1/07/2009,30/06/2010
S00004,2009/10,1037.84,1/07/2009,30/06/2010
S00005,2009/10,814.48,1/07/2009,30/06/2010
S00006,2009/10,321.35,1/07/2009,30/06/2010
S00007,2009/10,321.35,1/07/2009,30/06/2010
S00008,2009/10,312.2,1/07/2009,30/06/2010
S00009,2009/10,470.42,1/07/2009,30/06/2010
S00010,2009/10,354.56,1/07/2009,30/06/2010
S00011,2009/10,0,1/07/2009,30/06/2010
S00012,2009/10,0,1/07/2009,30/06/2010
S05001,2009/10,4315.48,1/07/2009,30/06/2010
S15001,2009/10,4315.48,1/07/2009,30/06/2010
S15002,2009/10,382.25,1/07/2009,30/06/2010
